"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"1997","Rich Becker","Twins","132","510","10","61","45","17","12.2 %","25.5 %",".131",".351",".264",".354",".395",".337","97","1.3","-0.6","5.0","2.2","1000749"
"1998","Raul Mondesi","Dodgers","148","617","30","85","90","16","4.9 %","18.2 %",".217",".299",".279",".316",".497",".346","114","-1.1","10.0","-7.0","2.2","1314"
"1993","Chuck Carr","Marlins","142","613","4","75","41","58","8.0 %","12.1 %",".064",".300",".267",".327",".330",".301","81","2.6","-11.9","12.0","2.2","1001986"
"2001","Juan Pierre","Rockies","156","683","2","108","55","46","6.0 %","4.2 %",".088",".341",".327",".378",".415",".350","91","1.8","-6.5","6.2","2.2","443"
"2004","Rocco Baldelli","Devil Rays","136","565","16","79","74","17","5.3 %","15.6 %",".156",".307",".280",".326",".436",".328","96","4.6","2.0","0.8","2.2","1656"
"2011","Drew Stubbs","Reds","158","681","15","92","44","40","9.3 %","30.1 %",".121",".343",".243",".321",".364",".308","90","7.9","0.4","-1.2","2.2","9328"
"2009","B.J. Upton","Rays","144","626","11","79","55","42","9.1 %","24.3 %",".132",".310",".241",".313",".373",".306","85","2.9","-8.7","8.8","2.1","5015"
"2009","Jacoby Ellsbury","Red Sox","153","693","8","94","60","70","7.1 %","10.7 %",".114",".328",".301",".355",".415",".339","98","6.9","5.1","-7.5","2.1","4727"
"1998","Chad Curtis","Yankees","151","545","10","79","56","21","13.8 %","14.7 %",".116",".272",".243",".355",".360",".324","93","2.0","-2.7","5.2","2.1","1002898"
"1991","Marquis Grissom","Expos","148","597","6","73","39","76","5.7 %","14.9 %",".106",".309",".267",".310",".373",".309","95","8.5","4.8","-4.3","2.1","652"
"2012","Michael Saunders","Mariners","139","553","19","71","57","21","7.8 %","23.9 %",".185",".297",".247",".306",".432",".320","108","4.7","9.5","-7.6","2.1","9981"
"1994","Devon White","Blue Jays","100","435","13","67","49","11","4.8 %","18.4 %",".186",".308",".270",".313",".457",".330","93","0.9","-3.0","9.4","2.1","1013862"
"2002","Preston Wilson","Marlins","141","582","23","80","65","20","10.0 %","24.1 %",".186",".289",".243",".329",".429",".332","103","0.1","2.6","-0.9","2.0","545"
"2010","Cody Ross","- - -","153","569","14","71","65","9","6.5 %","21.3 %",".145",".324",".269",".322",".413",".322","96","1.7","-0.9","2.6","2.0","1760"
"2000","Jay Payton","Mets","149","529","17","63","62","5","5.7 %","11.3 %",".156",".298",".291",".331",".447",".337","98","-4.0","-5.3","8.8","2.0","890"
"2001","Doug Glanville","Phillies","153","674","14","74","55","28","2.8 %","13.5 %",".114",".284",".262",".285",".375",".285","69","3.0","-24.0","22.2","2.0","956"
"1990","Robin Yount","Brewers","158","683","17","98","77","15","11.4 %","13.0 %",".133",".262",".247",".337",".380",".324","103","-0.4","2.3","-4.8","2.0","1014396"
"1998","Doug Glanville","Phillies","158","735","8","106","49","23","5.7 %","12.1 %",".097",".309",".279",".325",".376",".312","84","2.0","-13.1","10.4","2.0","956"
"2009","Scott Podsednik","White Sox","132","587","7","75","48","30","6.6 %","12.6 %",".108",".341",".304",".353",".412",".338","99","4.7","3.9","-4.0","2.0","1095"
"2011","Coco Crisp","Athletics","136","583","8","69","54","49","7.0 %","11.1 %",".115",".284",".264",".314",".379",".305","92","8.7","3.0","-3.2","2.0","1572"
"1997","Marquis Grissom","Indians","144","622","12","74","66","22","6.9 %","14.3 %",".134",".288",".262",".317",".396",".314","84","-1.2","-14.3","12.1","2.0","652"
"1998","Reggie Sanders","Reds","135","545","14","83","59","20","9.4 %","25.1 %",".150",".346",".268",".346",".418",".338","100","0.1","0.4","2.2","1.9","1129"
"1991","Juan Gonzalez","Rangers","142","595","27","78","102","4","7.1 %","19.8 %",".215",".290",".264",".321",".479",".351","118","-0.8","11.9","-13.1","1.9","1251"
"2000","Preston Wilson","Marlins","161","674","31","94","121","36","8.2 %","27.7 %",".221",".328",".264",".331",".486",".350","106","0.8","6.4","-7.7","1.9","545"
"1991","Ron Gant","Braves","154","642","32","101","105","34","11.1 %","16.2 %",".244",".253",".251",".338",".496",".365","128","0.9","21.0","-24.8","1.9","1032"
"1990","Mookie Wilson","Blue Jays","147","629","3","81","51","23","4.9 %","16.2 %",".090",".314",".265",".300",".355",".296","82","2.8","-10.3","9.0","1.9","1014096"
"2007","David DeJesus","Royals","157","703","7","101","58","10","9.1 %","11.8 %",".112",".289",".260",".351",".372",".323","92","0.2","-7.3","2.3","1.9","1825"
"2001","Terrence Long","Athletics","162","687","12","90","85","9","7.6 %","15.0 %",".129",".319",".283",".335",".412",".321","96","0.5","-2.8","-1.9","1.9","927"
"2013","Michael Bourn","Indians","130","575","6","75","50","23","7.0 %","23.0 %",".097",".338",".263",".316",".360",".300","90","3.9","-2.9","1.2","1.9","6387"
"2010","Franklin Gutierrez","Mariners","152","629","12","61","64","25","7.9 %","21.8 %",".118",".297",".245",".303",".363",".293","85","0.5","-10.7","7.6","1.9","3255"
"2005","Rob Mackowiak","Pirates","142","512","9","57","58","8","8.4 %","19.5 %",".117",".330",".272",".337",".389",".319","92","-0.6","-5.7","7.7","1.9","995"
"2001","Johnny Damon","Athletics","155","719","9","108","49","27","8.5 %","9.7 %",".107",".274",".256",".324",".363",".304","85","0.2","-13.4","7.2","1.9","185"
"2002","Juan Encarnacion","- - -","152","644","24","77","85","21","7.1 %","17.5 %",".178",".295",".271",".324",".449",".335","103","-0.7","1.5","-3.6","1.9","320"
"2001","Jose Cruz","Blue Jays","146","627","34","92","88","32","7.2 %","22.0 %",".256",".305",".274",".326",".530",".359","118","4.2","18.1","-20.5","1.9","1296"
"2001","Chris Richard","Orioles","136","543","15","74","61","11","8.3 %","18.4 %",".170",".304",".265",".335",".435",".332","105","-1.7","1.6","-1.6","1.8","163"
"1991","Ellis Burks","Red Sox","130","524","14","56","56","6","7.4 %","15.5 %",".171",".275",".251",".314",".422",".329","98","-3.2","-4.6","5.6","1.8","372"
"2009","Grady Sizemore","Indians","106","503","18","73","64","13","11.9 %","18.3 %",".197",".275",".248",".343",".445",".346","109","0.3","5.8","-4.8","1.8","2197"
"2002","Juan Pierre","Rockies","152","640","1","90","35","47","4.8 %","8.1 %",".056",".314",".287",".332",".343",".304","64","10.2","-18.6","16.2","1.8","443"
"2007","Mike Cameron","Padres","151","651","21","88","78","18","10.3 %","24.6 %",".189",".298",".242",".328",".431",".333","105","5.1","9.2","-12.1","1.8","1070"
"2013","Jon Jay","Cardinals","157","628","7","75","67","10","8.3 %","16.4 %",".095",".325",".276",".351",".370",".319","104","0.5","3.1","-5.1","1.8","5227"
"1995","Derek Bell","Astros","112","499","8","63","86","27","6.6 %","14.2 %",".108",".377",".334",".385",".442",".367","127","1.3","18.2","-16.3","1.8","1000801"
"2001","Melvin Mora","Orioles","128","503","7","49","48","11","8.2 %","18.1 %",".112",".296",".250",".329",".362",".306","88","0.4","-7.2","7.9","1.8","157"
"2004","Jay Payton","Padres","143","511","8","57","55","2","8.4 %","11.0 %",".107",".279",".260",".326",".367",".306","88","-0.2","-7.8","9.0","1.8","890"
"2000","Terrence Long","Athletics","138","631","18","104","80","5","6.8 %","12.2 %",".164",".305",".288",".336",".452",".342","100","1.1","1.0","-4.0","1.8","927"
"2007","Vernon Wells","Blue Jays","149","642","16","85","80","10","7.6 %","13.9 %",".158",".262",".245",".304",".402",".307","83","2.8","-11.2","7.1","1.8","1326"
"1993","Brett Butler","Dodgers","156","716","1","80","42","39","12.0 %","9.6 %",".072",".333",".298",".387",".371",".348","116","0.1","13.9","-21.6","1.8","1001772"
"1990","Lance Johnson","White Sox","151","587","1","76","51","36","5.6 %","7.7 %",".072",".307",".285",".325",".357",".307","90","-1.7","-8.3","6.8","1.8","1006482"
"2004","Scott Podsednik","Brewers","154","713","12","85","39","70","8.1 %","14.7 %",".120",".275",".244",".313",".364",".300","76","11.2","-10.8","4.8","1.7","1095"
"1992","Willie McGee","Giants","138","510","1","56","36","13","5.7 %","17.3 %",".057",".363",".297",".339",".354",".316","101","0.9","1.7","-1.3","1.7","1008513"
"1993","Robin Yount","Brewers","127","514","8","62","51","9","8.6 %","18.1 %",".121",".304",".258",".326",".379",".314","88","1.1","-6.8","7.7","1.7","1014396"
"2002","Brad Wilkerson","Expos","153","603","20","92","59","7","13.4 %","26.7 %",".203",".348",".266",".370",".469",".363","118","-1.2","12.1","-14.2","1.7","804"
"1991","Ray Lankford","Cardinals","151","615","9","83","69","44","6.7 %","18.5 %",".141",".298",".251",".301",".392",".310","95","0.9","-2.6","-0.9","1.7","1044"
"2009","Cody Ross","Marlins","151","604","24","73","90","5","5.6 %","20.2 %",".199",".306",".270",".321",".469",".342","105","1.7","5.4","-7.9","1.7","1760"
"1994","Deion Sanders","- - -","92","414","4","58","28","38","7.7 %","15.2 %",".099",".329",".283",".342",".381",".323","91","0.5","-4.0","7.3","1.7","1011415"
"2005","Mark Kotsay","Athletics","139","629","15","75","82","5","6.4 %","8.1 %",".141",".285",".280",".325",".421",".324","99","0.5","0.0","-4.8","1.7","1042"
"2003","Rocco Baldelli","Devil Rays","156","684","11","89","78","27","4.4 %","18.7 %",".127",".343",".289",".326",".416",".321","94","1.4","-3.4","-3.3","1.7","1656"
"1993","Mike Devereaux","Orioles","131","577","14","72","75","3","7.5 %","17.2 %",".150",".282",".250",".306",".400",".314","89","-0.5","-8.6","6.9","1.7","1003242"
"2000","Brady Anderson","Orioles","141","618","19","89","50","16","14.9 %","16.7 %",".164",".284",".257",".375",".421",".353","108","-0.9","6.0","-9.6","1.7","364"
"1994","Chad Curtis","Angels","114","506","11","67","50","25","7.3 %","13.6 %",".141",".279",".256",".317",".397",".315","83","0.2","-11.2","10.7","1.7","1002898"
"1998","Tom Goodwin","Rangers","154","608","2","102","33","38","12.0 %","14.8 %",".048",".346",".290",".378",".338",".331","91","-1.1","-7.9","3.9","1.7","1114"
"1990","Billy Hatcher","Reds","139","545","5","68","25","30","6.1 %","7.7 %",".105",".293",".276",".327",".381",".318","92","1.8","-3.2","0.2","1.7","1005486"
"2000","Tom Goodwin","- - -","147","606","6","94","58","55","11.2 %","19.3 %",".089",".325",".263",".346",".352",".316","70","6.5","-18.3","14.6","1.7","1114"
"2008","Adam Jones","Orioles","132","514","9","61","57","10","4.5 %","21.0 %",".130",".329",".270",".311",".400",".312","84","1.3","-8.6","7.8","1.6","6368"
"2009","Adam Jones","Orioles","119","519","19","83","70","10","6.9 %","17.9 %",".180",".308",".277",".335",".457",".343","103","2.0","4.2","-5.6","1.6","6368"
"1998","Darren Lewis","Red Sox","155","672","8","95","63","29","10.4 %","14.0 %",".094",".305",".268",".352",".362",".324","89","0.6","-8.9","2.2","1.6","286"
"1997","Johnny Damon","Royals","146","524","8","70","48","16","8.0 %","13.4 %",".110",".309",".275",".338",".386",".323","89","-1.1","-8.3","6.1","1.6","185"
"1995","Chad Curtis","Tigers","144","670","21","96","67","27","10.4 %","13.9 %",".167",".284",".268",".349",".435",".346","103","-1.3","1.6","-7.8","1.6","1002898"
"2005","Juan Pierre","Marlins","162","719","2","96","47","57","5.7 %","6.3 %",".078",".293",".276",".326",".354",".303","83","7.1","-8.3","1.0","1.6","443"
"1998","Ellis Burks","- - -","142","582","21","76","76","11","10.0 %","19.1 %",".204",".331",".292",".365",".496",".372","110","-1.3","5.9","-7.8","1.6","372"
"2001","Steve Finley","Diamondbacks","140","548","14","66","73","11","8.6 %","12.2 %",".156",".293",".275",".337",".430",".327","92","-0.9","-6.9","4.9","1.6","54"
"1996","Marvin Benard","Giants","135","558","5","89","27","25","10.6 %","15.1 %",".082",".290",".248",".333",".330",".304","83","-0.1","-12.1","10.4","1.5","1382"
"2003","Craig Biggio","Astros","153","717","15","102","62","8","7.9 %","16.2 %",".148",".303",".264",".350",".412",".337","100","0.9","0.7","-8.7","1.5","549"
"1998","Quinton McCracken","Devil Rays","155","675","7","77","59","19","6.1 %","15.9 %",".119",".339",".292",".335",".410",".327","92","-0.5","-7.3","-0.7","1.5","1377"
"1992","Chad Curtis","Angels","139","507","10","59","46","43","10.1 %","14.0 %",".113",".286",".259",".341",".372",".327","102","1.6","2.5","-4.7","1.5","1002898"
"2001","Kenny Lofton","Indians","133","576","14","91","66","16","8.2 %","12.0 %",".137",".276",".261",".322",".398",".314","90","-0.3","-7.9","2.8","1.5","246"
"1998","Brian Hunter","Tigers","142","636","4","67","36","42","5.7 %","14.8 %",".079",".295",".254",".298",".333",".283","64","3.2","-26.8","19.1","1.4","562"
"1993","Billy Hatcher","Red Sox","136","562","9","71","57","14","5.0 %","8.2 %",".112",".300",".287",".336",".400",".327","94","0.0","-4.5","0.8","1.4","1005486"
"2003","Gary Matthews Jr.","- - -","144","513","6","71","42","12","8.4 %","18.5 %",".113",".300",".248",".314",".361",".301","84","2.9","-7.7","5.1","1.4","153"
"1992","Roberto Kelly","Yankees","152","640","10","81","66","28","6.4 %","15.0 %",".112",".308",".272",".322",".384",".319","99","3.5","2.8","-10.5","1.4","1006815"
"2009","Melky Cabrera","Yankees","154","540","13","66","68","10","8.0 %","10.9 %",".142",".288",".274",".336",".416",".329","94","-1.0","-5.3","0.9","1.4","4022"
"1994","Turner Ward","Brewers","102","427","9","55","45","6","12.2 %","15.9 %",".125",".258",".232",".328",".357",".306","78","0.3","-12.4","11.6","1.4","1013625"
"1995","Tom Goodwin","Royals","133","537","4","72","28","50","7.1 %","13.4 %",".071",".332",".288",".346",".358",".321","86","2.0","-7.8","3.6","1.4","1114"
"2007","Bill Hall","Brewers","136","503","14","59","63","4","8.0 %","25.4 %",".170",".319",".254",".315",".425",".321","90","-1.2","-7.6","5.2","1.4","1605"
"2006","Randy Winn","Giants","149","635","11","82","56","10","7.6 %","9.9 %",".134",".276",".262",".324",".396",".314","84","-2.6","-15.7","8.5","1.4","1235"
"1995","Marquis Grissom","Braves","139","606","12","80","42","29","7.8 %","10.1 %",".118",".270",".258",".317",".376",".308","81","1.7","-12.7","6.0","1.4","652"
"1993","Shane Mack","Twins","128","553","10","66","61","15","7.4 %","13.7 %",".135",".308",".276",".335",".412",".333","100","1.0","0.9","-4.7","1.4","1007928"
"2002","Vernon Wells","Blue Jays","159","648","23","87","100","9","4.2 %","13.1 %",".183",".283",".275",".305",".457",".327","95","-0.2","-4.1","-4.5","1.4","1326"
"2006","Kenny Lofton","Dodgers","129","522","3","79","41","32","8.6 %","8.0 %",".102",".324",".301",".360",".403",".336","101","6.7","7.3","-11.1","1.3","246"
"2005","Lew Ford","Twins","147","590","7","70","53","13","7.6 %","14.4 %",".113",".301",".264",".338",".377",".318","93","1.8","-3.0","-3.8","1.3","1724"
"2000","Jacque Jones","Twins","154","552","19","66","76","7","4.7 %","20.1 %",".178",".331",".285",".319",".463",".334","91","-0.8","-7.9","2.0","1.3","735"
"1993","Al Martin","Pirates","143","528","18","85","64","16","8.0 %","23.1 %",".200",".341",".281",".338",".481",".356","116","-0.4","9.8","-15.2","1.3","1167"
"1995","Steve Finley","Padres","139","630","10","104","44","36","9.4 %","9.8 %",".123",".319",".297",".366",".420",".349","113","1.8","11.8","-18.9","1.3","54"
"1994","Alex Cole","Twins","105","398","4","68","23","29","11.1 %","15.1 %",".107",".346",".296",".375",".403",".348","103","2.3","3.9","-3.7","1.3","1002411"
"2012","David DeJesus","Cubs","148","582","9","76","50","7","10.5 %","15.3 %",".140",".301",".263",".350",".403",".332","105","-1.2","2.1","-8.0","1.3","1825"
"1999","Darren Lewis","Red Sox","135","538","2","63","40","16","8.4 %","9.7 %",".068",".264",".240",".311",".309",".285","60","-1.3","-29.9","23.1","1.3","286"
"1993","Darren Lewis","Giants","136","572","2","84","48","46","5.2 %","7.0 %",".071",".270",".253",".302",".324",".285","74","3.1","-15.1","7.9","1.3","286"
"1994","Lance Johnson","White Sox","106","443","3","56","54","26","5.9 %","5.2 %",".117",".285",".277",".321",".393",".310","84","2.6","-6.6","4.4","1.3","1006482"
"2008","Nick Swisher","White Sox","153","588","24","86","69","3","13.9 %","23.0 %",".191",".249",".219",".332",".410",".327","93","0.3","-4.7","-3.0","1.2","4599"
"2009","Marlon Byrd","Rangers","146","599","20","66","89","8","5.3 %","16.4 %",".196",".308",".283",".329",".479",".346","103","-2.0","-0.1","-8.4","1.2","950"
"1996","Ernie Young","Athletics","141","528","19","72","64","7","9.8 %","22.3 %",".182",".283",".242",".326",".424",".329","92","-1.0","-6.8","-0.5","1.2","79"
"1995","Devon White","Blue Jays","101","465","10","61","53","11","6.2 %","20.9 %",".148",".344",".283",".334",".431",".337","98","1.2","-0.1","-3.5","1.2","1013862"
"1999","Marvin Benard","Giants","149","625","16","100","64","27","8.8 %","15.5 %",".167",".327",".290",".359",".457",".358","111","-1.0","8.4","-15.7","1.1","1382"
"2007","Gary Matthews Jr.","Angels","140","579","18","79","72","18","9.5 %","17.6 %",".167",".279",".252",".323",".419",".321","92","5.5","0.0","-8.5","1.1","153"
"2008","Gregor Blanco","Braves","144","519","1","52","38","13","14.3 %","19.1 %",".058",".321",".251",".366",".309",".315","89","2.8","-4.4","-1.4","1.1","3123"
"2004","Craig Biggio","Astros","156","700","24","100","63","7","5.7 %","13.4 %",".188",".297",".281",".337",".469",".348","107","-0.5","5.7","-17.8","1.1","549"
"1994","Roberto Kelly","- - -","110","476","9","73","45","19","7.4 %","14.9 %",".129",".331",".293",".347",".422",".339","102","-1.0","0.1","-4.4","1.1","1006815"
"2010","Dexter Fowler","Rockies","132","505","6","73","36","13","11.3 %","20.6 %",".150",".328",".260",".347",".410",".337","94","1.2","-2.5","-2.7","1.1","4062"
"2000","Juan Encarnacion","Tigers","141","590","14","75","72","16","4.9 %","15.3 %",".144",".322",".289",".330",".433",".333","95","1.4","-2.7","-5.9","1.1","320"
"2008","Aaron Rowand","Giants","152","611","13","57","70","2","7.2 %","20.6 %",".138",".329",".271",".339",".410",".328","96","-1.2","-4.6","-4.4","1.1","254"
"1998","Johnny Damon","Royals","161","710","18","104","66","26","8.2 %","11.8 %",".162",".295",".277",".339",".439",".340","99","0.0","-1.1","-12.3","1.1","185"
"1996","Brian Hunter","Astros","132","553","5","74","35","35","3.1 %","16.6 %",".087",".321",".276",".297",".363",".291","77","2.8","-13.2","6.8","1.0","562"
"1994","Darren Lewis","Giants","114","513","4","70","29","30","10.3 %","9.7 %",".100",".281",".257",".340",".357",".316","90","0.3","-6.2","-0.3","1.0","286"
"1997","Steve Finley","Padres","143","615","28","101","92","15","7.0 %","15.0 %",".214",".264",".261",".313",".475",".339","107","1.7","7.3","-16.0","1.0","54"
"1995","Darryl Hamilton","Brewers","112","459","5","54","44","11","10.2 %","7.6 %",".118",".285",".271",".350",".389",".331","92","1.6","-3.3","-1.8","1.0","1005272"
"2010","Rajai Davis","Athletics","143","561","5","66","52","50","4.6 %","13.9 %",".093",".322",".284",".320",".377",".309","92","6.6","1.4","-10.6","1.0","3708"
"1995","Al Martin","Pirates","124","486","13","70","41","20","9.1 %","18.9 %",".159",".332",".282",".351",".442",".347","106","-0.9","2.7","-8.9","1.0","1167"
"2012","Drew Stubbs","Reds","136","544","14","75","40","30","7.7 %","30.5 %",".120",".290",".213",".277",".333",".271","65","6.1","-16.8","9.1","1.0","9328"
"2007","Corey Patterson","Orioles","132","503","8","65","45","37","4.2 %","12.9 %",".117",".296",".269",".304",".386",".302","79","3.3","-10.0","2.7","1.0","300"
"2005","Preston Wilson","- - -","139","576","25","73","90","6","7.8 %","25.7 %",".208",".314",".260",".325",".467",".343","103","-1.3","1.1","-9.8","1.0","545"
"2012","Colby Rasmus","Blue Jays","151","625","23","75","75","4","7.5 %","23.8 %",".177",".259",".223",".289",".400",".297","82","-0.1","-13.2","2.1","1.0","9893"
"1995","Brett Butler","- - -","129","596","1","78","38","32","11.2 %","8.6 %",".076",".328",".300",".377",".376",".342","108","2.7","9.0","-19.1","0.9","1001772"
"1998","Marquis Grissom","Brewers","142","572","10","57","60","13","4.2 %","13.6 %",".111",".300",".271",".304",".382",".301","78","-0.9","-16.9","8.0","0.9","652"
"1995","Darren Lewis","- - -","132","527","1","66","24","32","6.5 %","10.8 %",".047",".282",".250",".311",".297",".281","67","-1.6","-23.9","14.8","0.9","286"
"1992","Robin Yount","Brewers","150","629","8","71","77","15","8.4 %","12.9 %",".126",".290",".264",".325",".390",".318","97","0.6","-1.4","-11.1","0.9","1014396"
"2002","Terrence Long","Athletics","162","640","16","71","67","3","7.5 %","15.0 %",".150",".262",".240",".298",".390",".299","81","1.7","-13.4","-0.4","0.8","927"
"2006","Jay Payton","Athletics","142","588","10","78","59","8","3.7 %","8.8 %",".122",".310",".296",".325",".418",".321","93","1.8","-3.8","-8.0","0.8","890"
"2004","Tike Redman","Pirates","155","581","8","65","51","18","4.0 %","9.0 %",".093",".295",".280",".310",".374",".298","75","3.4","-15.4","4.0","0.8","1003"
"1994","Ryan Thompson","Mets","98","379","18","39","59","1","7.4 %","24.8 %",".210",".252",".225",".301",".434",".312","88","-0.2","-6.2","1.5","0.8","713"
"1990","Devon White","Angels","125","503","11","57","44","21","8.7 %","23.1 %",".126",".266",".217",".290",".343",".286","77","1.7","-11.3","2.7","0.8","1013862"
"1994","Brian McRae","Royals","114","505","4","71","40","28","10.7 %","13.3 %",".106",".313",".273",".359",".378",".331","93","2.1","-2.6","-6.8","0.7","1008686"
"1996","Otis Nixon","Blue Jays","125","575","1","87","29","54","12.3 %","11.8 %",".040",".330",".286",".377",".327",".328","89","4.8","-4.2","-9.1","0.7","1009608"
"2004","Marquis Grissom","Giants","145","606","22","78","90","3","6.1 %","13.7 %",".171",".293",".279",".323",".450",".330","97","3.4","1.4","-14.4","0.7","652"
"2001","Gabe Kapler","Rangers","134","556","17","77","72","23","11.0 %","12.6 %",".170",".278",".267",".348",".437",".340","102","2.0","3.5","-15.1","0.7","1256"
"1990","Eric Yelding","Astros","142","559","1","69","28","64","7.0 %","15.6 %",".043",".301",".254",".305",".297",".277","72","2.7","-15.6","3.0","0.7","1014335"
"1999","Preston Wilson","Marlins","149","543","26","67","71","11","8.5 %","28.7 %",".222",".356",".280",".350",".502",".365","115","0.4","11.5","-20.5","0.7","545"
"1996","Chad Curtis","- - -","147","587","12","85","46","18","11.9 %","15.0 %",".125",".280",".252",".341",".377",".323","88","-1.5","-11.2","-2.9","0.7","1002898"
"1995","Otis Nixon","Rangers","139","656","0","87","45","50","8.8 %","13.0 %",".042",".343",".295",".357",".338",".319","83","0.6","-13.6","-1.9","0.7","1009608"
"1998","Brady Anderson","Orioles","133","574","18","84","51","21","13.1 %","13.6 %",".184",".247",".236",".356",".420",".347","108","1.2","7.5","-20.2","0.7","364"
"1991","Robin Yount","Brewers","130","571","10","66","77","6","9.5 %","13.8 %",".115",".286",".260",".332",".376",".316","96","-0.4","-3.0","-9.7","0.6","1014396"
"1994","Andy Van Slyke","Pirates","105","431","6","41","30","7","12.1 %","16.7 %",".112",".289",".246",".340",".358",".311","82","1.4","-8.7","0.4","0.6","1013363"
"1997","Deion Sanders","Reds","115","509","5","53","23","56","6.7 %","13.2 %",".090",".309",".273",".329",".363",".310","83","5.6","-5.6","-4.4","0.6","1011415"
"2011","Angel Pagan","Mets","123","532","7","68","56","32","8.3 %","11.7 %",".111",".285",".262",".322",".372",".306","93","5.4","1.3","-12.3","0.6","2918"
"2010","Nyjer Morgan","Nationals","136","577","0","60","24","34","6.9 %","15.3 %",".061",".304",".253",".319",".314",".288","74","3.0","-15.1","2.4","0.6","4885"
"1994","Chuck Carr","Marlins","106","468","2","61","30","32","4.7 %","15.2 %",".067",".309",".263",".305",".330",".285","67","2.9","-16.8","6.5","0.6","1001986"
"2011","Colby Rasmus","- - -","129","526","14","75","53","5","9.5 %","22.1 %",".166",".267",".225",".298",".391",".302","90","1.5","-4.9","-6.7","0.5","9893"
"2009","Dexter Fowler","Rockies","135","518","4","73","34","27","12.9 %","22.4 %",".141",".351",".266",".363",".406",".342","97","4.9","2.9","-14.4","0.5","4062"
"1997","Darryl Hamilton","Giants","125","529","5","78","43","15","11.5 %","11.5 %",".096",".301",".270",".354",".365",".326","97","-1.3","-3.1","-8.4","0.5","1005272"
"1999","Devon White","Dodgers","134","526","14","60","68","19","7.4 %","16.7 %",".139",".302",".268",".337",".407",".329","95","1.5","-1.9","-9.3","0.5","1013862"
"2006","Chone Figgins","Angels","155","683","9","93","62","52","9.5 %","14.6 %",".109",".303",".267",".336",".376",".315","87","10.4","-1.1","-17.1","0.5","1580"
"2007","Chris Young","Diamondbacks","148","624","32","85","68","27","6.9 %","22.6 %",".230",".257",".237",".295",".467",".326","87","1.2","-9.4","-6.0","0.5","3882"
"2007","Melky Cabrera","Yankees","150","612","8","66","73","13","7.0 %","11.1 %",".117",".295",".273",".327",".391",".317","89","-1.0","-9.2","-7.2","0.5","4022"
"2004","Endy Chavez","Expos","132","547","5","65","34","32","5.5 %","7.3 %",".094",".292",".277",".318",".371",".303","76","3.8","-13.4","-0.3","0.5","768"
"1997","Otis Nixon","- - -","145","655","2","84","44","59","9.9 %","11.9 %",".052",".301",".266",".337",".318",".301","78","6.7","-11.6","-5.9","0.5","1009608"
"1997","Brian Hunter","Tigers","162","738","4","112","45","74","8.9 %","16.4 %",".084",".322",".269",".334",".353",".310","81","7.1","-10.7","-10.6","0.4","562"
"1994","Otis Nixon","Red Sox","103","461","0","60","25","42","11.9 %","14.1 %",".043",".325",".274",".360",".317",".314","79","4.0","-8.7","-2.5","0.4","1009608"
"1994","Derek Bell","Padres","108","466","14","54","54","24","6.2 %","18.9 %",".143",".362",".311",".354",".454",".351","111","1.3","7.8","-18.4","0.4","1000801"
"1999","Darryl Hamilton","- - -","146","568","9","82","45","6","10.0 %","6.9 %",".107",".328",".315",".386",".422",".363","97","-2.4","-4.5","-9.1","0.4","1005272"
"2000","Chris Singleton","White Sox","147","566","11","83","62","22","6.2 %","15.0 %",".127",".284",".254",".301",".382",".299","69","1.2","-22.9","6.6","0.4","170"
"2000","Gerald Williams","Devil Rays","146","682","21","87","89","12","5.0 %","15.1 %",".153",".297",".274",".312",".427",".321","84","-3.0","-18.3","-1.7","0.4","1395"
"1997","Gerald Williams","Brewers","155","601","10","73","41","23","3.2 %","15.0 %",".117",".282",".253",".282",".369",".286","64","0.8","-26.8","9.5","0.4","1395"
"1993","Kirby Puckett","Twins","156","682","22","89","89","8","6.9 %","13.6 %",".178",".316",".296",".349",".474",".360","117","-0.7","13.6","-32.6","0.3","1010557"
"2000","Damon Buford","Cubs","150","556","15","64","48","4","8.5 %","21.2 %",".139",".299",".251",".324",".390",".316","82","-1.9","-15.5","-0.4","0.3","1001635"
"2008","Lastings Milledge","Nationals","138","587","14","65","61","24","6.5 %","16.4 %",".134",".300",".268",".330",".402",".323","93","3.2","-2.1","-14.7","0.2","6441"
"2003","Hideki Matsui","Yankees","163","695","16","82","106","2","9.1 %","12.4 %",".148",".309",".287",".353",".435",".342","109","-2.6","5.1","-26.9","0.2","1659"
"2000","Doug Glanville","Phillies","154","689","8","89","52","31","4.5 %","11.0 %",".099",".298",".275",".307",".374",".299","70","2.6","-25.5","4.2","0.2","956"
"2002","Corey Patterson","Cubs","153","628","14","71","54","18","3.0 %","22.6 %",".139",".308",".253",".284",".392",".293","76","3.4","-15.1","-3.2","0.2","300"
"2003","Bernie Williams","Yankees","119","521","15","77","64","5","13.6 %","11.7 %",".148",".275",".263",".367",".411",".341","108","-1.8","3.6","-19.8","0.2","857"
"1991","Brian McRae","Royals","152","663","8","86","64","20","3.6 %","14.9 %",".111",".296",".261",".288",".372",".294","80","-0.4","-16.1","-3.8","0.1","1008686"
